documento,topico,modelo,prompt,dataset_legivel,dataset_raw,resposta,silver_label,silver_is_not_found,resposta_is_not_found,detection_true,detection_pred,quality_applicable,quality_true,quality_pred,similarity,y_pred
STCL_1_Escritura-Escritura_20250221_000.pdf,DESTINACAO_DOS_RECURSOS,Sonar,pro_destinacao_recursos,topics,prompt_geral_conhecimento_por_topic,financiamento da gestão dos ativos e passivos da Emissora (liability management),Os recursos captados por meio da presente Emissão deverão ser utilizados para o financiamento da gestão dos ativos e passivos da Emissora (liability management),False,False,1,1,True,1,0,0.8063474893569946,
STCL_1_Escritura-Escritura_20250221_000.pdf,DESTINACAO_DOS_RECURSOS,GPT-5.1 Com raciocínio,pro_destinacao_recursos,topics,prompt_geral_conhecimento_por_topic,Os recursos captados por meio da presente Emissão deverão ser utilizados para o financiamento da gestão dos ativos e passivos da Emissora (liability management).,Os recursos captados por meio da presente Emissão deverão ser utilizados para o financiamento da gestão dos ativos e passivos da Emissora (liability management),False,False,1,1,True,1,1,0.9923716187477112,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Sonar,basic,zeroshoot,prompt_geral_0_shoot,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,SANTA CLARA AGROCIÊNCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,0.9639741778373718,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,SANTA CLARA AGROCIÊNCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,0.9639741778373718,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,GPT-5.1 Com raciocínio,pro_emissor,topics,prompt_geral_conhecimento_por_topic,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Claude Sonnet 4.5 Com raciocínio,pro_emissor,topics,prompt_geral_conhecimento_por_topic,SANTA CLARA AGROCIÊNCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,0.9639741778373718,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Grok 4.1 Com raciocínio,pro_emissor,topics,prompt_geral_conhecimento_por_topic,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,SANTA CLARA AGROCINCIA S.A.,SANTA CLARA AGROCINCIA S.A.,False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,1ª primeira emissão de debêntures da Emissora,1ª primeira emissão,False,False,1,1,True,1,0,0.8477880954742432,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,1 (primeira) emissão,1ª primeira emissão,False,False,1,1,True,1,0,0.8115403652191162,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,1ª (primeira) emissão,1ª primeira emissão,False,False,1,1,True,1,0,0.8427093029022217,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,1ª primeira emissão,1ª primeira emissão,False,False,1,1,True,1,1,0.9999999403953552,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,1ª emissão,1ª primeira emissão,False,False,1,1,True,1,1,0.8794845342636108,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,1ª emissão,1ª primeira emissão,False,False,1,1,True,1,1,0.8794845342636108,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,1 (primeira) emisso de debntures da Emissora,1ª primeira emissão,False,False,1,1,True,1,0,0.7079163789749146,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,1ª emissão,1ª primeira emissão,False,False,1,1,True,1,1,0.8794845342636108,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,1ª emissão,1ª primeira emissão,False,False,1,1,True,1,1,0.8794845342636108,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,1 primeira emissao,1ª primeira emissão,False,False,1,1,True,1,0,0.840160071849823,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,1ª emissão,1ª primeira emissão,False,False,1,1,True,1,1,0.8794845342636108,
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,1ª emissão,1ª primeira emissão,False,False,1,1,True,1,1,0.8794845342636108,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,"4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028","4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"prazo de 4 (quatro) anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028","4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,1,0.9814735651016236,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"4 (quatro) anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028","4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,1,0.994550347328186,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"prazo de 4 quatro anos contados da Data de Emissão, vencendo-se em 5 de março de 2028","4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,1,0.9731681942939758,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,5 de março de 2028,"4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,0,0.6903853416442871,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,4 anos,"4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,0,0.5815103650093079,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"As Debntures tero prazo de 4 (quatro) anos contados da Data de Emisso, vencendo-se, portanto, em 5 de maro de 2028 (Data de Vencimento).","4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,0,0.6617829203605652,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,5 de março de 2028,"4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,0,0.6903853416442871,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,5 de maro de 2028,"4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,0,0.7202301621437073,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,5 de maro de 2028,"4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,0,0.7202301621437073,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,5 de março de 2028,"4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,0,0.6903853416442871,
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,"4 quatro anos contados da Data de Emisão, vencendo-se, portanto, em 5 de março de 2028","4 quatro anos contados da Data de Emissão, vencendo-se, portanto, em 5 de março de 2028",False,False,1,1,True,1,1,0.8958240747451782,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,exclusivamente Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,1.0000001192092896,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,exclusivamente Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,1.0000001192092896,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864134550094604,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,exclusivamente Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,1.0000001192092896,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864134550094604,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864134550094604,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,exclusivamente Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,1.0000001192092896,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864134550094604,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,investidores profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8740113973617554,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864134550094604,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,0.8864134550094604,
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,exclusivamente Investidores Profissionais,exclusivamente Investidores Profissionais,False,False,1,1,True,1,1,1.0000001192092896,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,"distribuição pública, sob o rito automático de registro, em regime de garantia firme de colocação para a totalidade das Debêntures",regime de garantia firme de colocação,False,False,1,1,True,1,0,0.6993058919906616,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,regime de garantia firme de colocação para a totalidade das Debêntures,regime de garantia firme de colocação,False,False,1,1,True,1,0,0.8441759347915649,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,Regime de garantia firme de colocação para a totalidade das Debêntures,regime de garantia firme de colocação,False,False,1,1,True,1,1,0.8518082499504089,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,distribuição pública em regime de garantia firme de colocação para a totalidade das Debêntures,regime de garantia firme de colocação,False,False,1,1,True,1,0,0.73261559009552,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,garantia firme,regime de garantia firme de colocação,False,False,1,1,True,1,0,0.8137372732162476,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,garantia firme de colocação,regime de garantia firme de colocação,False,False,1,1,True,1,1,0.9371658563613892,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,regime de garantia firme de colocao para a totalidade das Debntures,regime de garantia firme de colocação,False,False,1,1,True,1,0,0.7259891033172607,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,garantia firme,regime de garantia firme de colocação,False,False,1,1,True,1,0,0.8137372732162476,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,regime de garantia firme de colocação,regime de garantia firme de colocação,False,False,1,1,True,1,1,0.9999998807907104,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,regime de garantia firme de colocação para a totalidade das Debentures,regime de garantia firme de colocação,False,False,1,1,True,1,0,0.846400797367096,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,garantia firme,regime de garantia firme de colocação,False,False,1,1,True,1,0,0.8137372732162476,
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,garantia firme,regime de garantia firme de colocação,False,False,1,1,True,1,0,0.8137372732162476,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,basic,zeroshoot,prompt_geral_0_shoot,"100,00% da variação acumulada das taxas médias diárias do DI + spread de 2,92% a.a. (base 252 dias úteis)","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,1,0.9041436910629272,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"100,00% (cem inteiros por cento) da variação acumulada das taxas médias diárias do DI (Taxa DI), acrescida de spread (sobretaxa) de 2,92% (dois inteiros e noventa e dois centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias úteis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,1,0.8527312874794006,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"100,00% (cem inteiros por cento) da variação acumulada das taxas médias diárias do DI – Depósito Interfinanceiro de um dia, acrescida de spread (sobretaxa) de 2,92% (dois inteiros e noventa e dois centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,0,0.7753170132637024,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,1,0.9999998211860656,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"100% da Taxa DI + 2,92% a.a., base 252 dias úteis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,1,0.8959416747093201,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,"100% da Taxa DI + 2,92% a.a.","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,0,0.785025954246521,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"juros remuneratrios correspondentes a 100,00% (cem inteiros por cento) da variao acumulada das taxas mdias dirias do DI (Taxa DI), acrescida de spread (sobretaxa) de 2,92% (dois inteiros e noventa e dois centsimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias teis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,0,0.7873013019561768,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"100% do DI + 2,92% a.a., base 252 dias úteis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,0,0.8167164325714111,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Sonar,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"100% da Taxa DI + 2,92% a.a., base 252 dias úteis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,1,0.8959416747093201,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,GPT-5.1 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"100,00% (cem inteiros por 
cento) da variação acumulada das taxas médias diárias do DI – Depósito Interfinanceiro de 
um dia, “over extra grupo” (“Taxa DI”), expressas na forma percentual ao ano, base 252 
(duzentos e cinquenta e dois) Dias Úteis, calculadas e divulgadas diariamente pela B3 S.A. – 
Brasil, Bolsa, Balcão, no informativo diário disponível em sua página na Internet 
(www.B3.com.br) acrescida de spread (sobretaxa) de 2,92% (dois inteiros e noventa e dois 
centésimos por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,0,0.7090109586715698,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Claude Sonnet 4.5 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"100% do DI + 2,92% a.a., base 252 dias úteis, pagamento mensal","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,0,0.8144800662994385,
STCL_1_Escritura-Escritura_20250221_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,Grok 4.1 Com raciocínio,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,"100% da Taxa DI + 2,92% ao ano, base 252 dias úteis","100,00% da variação acumulada da Taxa DI + spread de 2,92% a.a. base 252 dias úteis",False,False,1,1,True,1,1,0.8736647367477417,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,"R$ 30.000.000,00 (trinta milhões de reais)","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,1.0,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,GPT-5.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"R$30.000.000,00 (trinta milhões de reais)","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9932109713554382,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"R$30.000.000,00 (trinta milhões de reais)","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9932109713554382,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,basic,zeroshoot,prompt_geral_0_shoot,"R$ 30.000.000,00 trinta milhões de reais","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9870884418487548,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"R$ 30.000.000,00","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9297966957092284,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Sonar,pro_geral,conhecimento_12,prompt_geral_conhecimento,"R$ 30.000.000,00","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9297966957092284,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"R30.000.000,00 trinta milhes de reais","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9047163724899292,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_geral,conhecimento_12,prompt_geral_conhecimento,"R$30.000.000,00","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9101791381835938,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Grok 4.1 Com raciocínio,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,"R$ 30.000.000,00","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9297966957092284,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Sonar,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,"R$ 30.000.000,00","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9297966957092284,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,GPT-5.1 Com raciocínio,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,"R30.000.000,00","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,0.9043012261390686,
STCL_1_Escritura-Escritura_20250221_000.pdf,VALOR_TOTAL_DA_EMISSAO,Claude Sonnet 4.5 Com raciocínio,pro_valor_total_emissao,topics,prompt_geral_conhecimento_por_topic,"R$ 30.000.000,00 (trinta milhões de reais)","R$ 30.000.000,00 (trinta milhões de reais)",False,False,1,1,True,1,1,1.0,
TMER_2_Escritura-Escritura_20240202_000.pdf,AMORTIZACAO,Sonar,basic,zeroshoot,prompt_geral_0_shoot,Não encontrado,"Observado o disposto nesta Escritura de Emissão e ressalvadas as hipóteses de Amortização Extraordinária Obrigatória, Resgate Antecipado Obrigatório e/ou Vencimento Antecipado das obrigações das Debêntures previstas nesta Escritura de Emissão, o saldo do Valor Nominal Unitário das Debêntures será amortizado e a Remuneração das Debêntures será paga em uma única parcela, na Data de Vencimento das Debêntures (Data de Pagamento).",False,True,1,0,False,-1,0,0.0,
