documento,topico,resposta,modelo,prompt,dataset_legivel,dataset_raw,is_not_found
BRKM_17_Escritura-Escritura_20220822_000.pdf,EMISSOR,BRASKEM S.A.,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,EMISSOR,CHEMBRO QUÍMICA S.A.,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,EMISSOR,ELEKEIROZ S.A.,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,EMISSOR,KATRIUM INDÚSTRIAS QUÍMICAS S.A.,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,EMISSOR,LWART SOLUÇÕES AMBIENTAIS S.A.,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,EMISSOR,RENOVAGRO AGRICULTURA RENOVÁVEL S.A.,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,EMISSOR,SANTA CLARA AGROCINCIA S.A.,Sonar,pro_emissor,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,NUMERO_DA_EMISSAO,17ª emissão,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,NUMERO_DA_EMISSAO,segunda emissão,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,NUMERO_DA_EMISSAO,2ª emissão,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Sonar,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,NUMERO_DA_EMISSAO,1 Primeira Emissão,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,NUMERO_DA_EMISSAO,17ª emissão,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,NUMERO_DA_EMISSAO,1ª Emissão,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,NUMERO_DA_EMISSAO,segunda emissão,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,NUMERO_DA_EMISSAO,2a segunda emissao,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,NUMERO_DA_EMISSAO,1 primeira emisso,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,NUMERO_DA_EMISSAO,1ª (primeira) emissão,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,1 primeira emissao,GPT-5.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,NUMERO_DA_EMISSAO,1ª Primeira Emissão,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,NUMERO_DA_EMISSAO,17ª emissão,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,NUMERO_DA_EMISSAO,segunda emissão,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,NUMERO_DA_EMISSAO,2ª emissão,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Claude Sonnet 4.5 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,NUMERO_DA_EMISSAO,17ª emissão,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,NUMERO_DA_EMISSAO,segunda emissão,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,NUMERO_DA_EMISSAO,2ª emissão,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,NUMERO_DA_EMISSAO,1ª emissão,Grok 4.1 Com raciocínio,pro_numero_emissao,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,PRAZO_DE_VENCIMENTO,15 de maro de 2026,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,PRAZO_DE_VENCIMENTO,22 de agosto de 2029,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,PRAZO_DE_VENCIMENTO,23 de março de 2031,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,PRAZO_DE_VENCIMENTO,22 de junho de 2023,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,PRAZO_DE_VENCIMENTO,06 de dezembro de 2029,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,PRAZO_DE_VENCIMENTO,15 de maro de 2030,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,PRAZO_DE_VENCIMENTO,1 de abril de 2026,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,5 de maro de 2028,Grok 4.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,PRAZO_DE_VENCIMENTO,15 de maro de 2026,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,PRAZO_DE_VENCIMENTO,22 de agosto de 2029,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,PRAZO_DE_VENCIMENTO,23 de março de 2031,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,PRAZO_DE_VENCIMENTO,22 de junho de 2023,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,PRAZO_DE_VENCIMENTO,06 de dezembro de 2029,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,PRAZO_DE_VENCIMENTO,15 de maro de 2030,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,PRAZO_DE_VENCIMENTO,1 de abril de 2026,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,5 de maro de 2028,Sonar,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,PRAZO_DE_VENCIMENTO,15 de março de 2026,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,PRAZO_DE_VENCIMENTO,22 de agosto de 2029,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,PRAZO_DE_VENCIMENTO,"as Debêntures terão prazo de vencimento de 8 (oito) anos contados da Data de Emissão, vencendo-se, portanto, em 23 de março de 2031 ('Data de Vencimento')",GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,PRAZO_DE_VENCIMENTO,22 de junho de 2023,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,PRAZO_DE_VENCIMENTO,06 de dezembro de 2029,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,PRAZO_DE_VENCIMENTO,15 de março de 2030,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,PRAZO_DE_VENCIMENTO,1 de abril de 2026,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,5 de março de 2028,GPT-5.1 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,PRAZO_DE_VENCIMENTO,15 de março de 2026,Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,PRAZO_DE_VENCIMENTO,"7 (sete) anos contados da Data de Emissão, vencendo, portanto, em 22 de agosto de 2029",Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,PRAZO_DE_VENCIMENTO,23 de março de 2031,Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,PRAZO_DE_VENCIMENTO,22 de junho de 2023,Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,PRAZO_DE_VENCIMENTO,"7 (sete) anos contados da Data de Emissão, vencendo-se em 06 de dezembro de 2029",Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,PRAZO_DE_VENCIMENTO,15 de março de 2030,Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,PRAZO_DE_VENCIMENTO,"60 (sessenta) meses contados da Data de Emisão, vencendo-se, portanto, em 1 de abril de 2026",Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,PRAZO_DE_VENCIMENTO,"4 quatro anos contados da Data de Emisão, vencendo-se, portanto, em 5 de março de 2028",Claude Sonnet 4.5 Com raciocínio,pro_prazo_vencimento,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,PUBLICO_ALVO,investidores profissionais,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,PUBLICO_ALVO,investidores profissionais,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,PUBLICO_ALVO,exclusivamente Investidores Profissionais,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,investidores profissionais,Claude Sonnet 4.5 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,PUBLICO_ALVO,investidores profissionais,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,PUBLICO_ALVO,investidores profissionais,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,PUBLICO_ALVO,investidores profissionais,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,PUBLICO_ALVO,exclusivamente Investidores Profissionais,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,PUBLICO_ALVO,investidores profissionais,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Grok 4.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,PUBLICO_ALVO,investidores profissionais,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,PUBLICO_ALVO,investidores profissionais,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,PUBLICO_ALVO,investidores profissionais,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,Investidores Profissionais,Sonar,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,PUBLICO_ALVO,"tendo como pblico-alvo, exclusivamente, os Investidores Profissionais.",GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,PUBLICO_ALVO,exclusivamente Investidores Profissionais,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,PUBLICO_ALVO,Investidores Profissionais,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,PUBLICO_ALVO,exclusivamente Investidores Profissionais,GPT-5.1 Com raciocínio,pro_publico_alvo,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,REGIME_DE_COLOCACAO,garantia firme,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,REGIME_DE_COLOCACAO,garantia firme,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,REGIME_DE_COLOCACAO,garantia firme,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,REGIME_DE_COLOCACAO,garantia firme,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,REGIME_DE_COLOCACAO,garantia firme,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,REGIME_DE_COLOCACAO,garantia firme,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,REGIME_DE_COLOCACAO,melhores esforços de colocação,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,regime de garantia firme de colocação,GPT-5.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,REGIME_DE_COLOCACAO,"distribuição pública, com esforços restritos, nos termos da Instrução CVM 476, sob o regime de garantia firme de colocação",Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,REGIME_DE_COLOCACAO,"oferta pública, com esforços restritos, nos termos da Instrução CVM 476, sob regime de garantia firme de colocação no Valor Total da Emisão",Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,REGIME_DE_COLOCACAO,"Distribuição pública com esforços restritos de distribuição, em regime de garantia firme de colocação",Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,REGIME_DE_COLOCACAO,regime de melhores esforços de colocação,Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,regime de garantia firme de colocação para a totalidade das Debentures,Claude Sonnet 4.5 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,REGIME_DE_COLOCACAO,esforços restritos,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Grok 4.1 Com raciocínio,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,REGIME_DE_COLOCACAO,esforços restritos,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,REGIME_DE_COLOCACAO,esforços restritos,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,REGIME_DE_COLOCACAO,esforços restritos,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,REGIME_DE_COLOCACAO,esforços restritos,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
KATR12_Escritura-Escritura_20221129_000.pdf,REGIME_DE_COLOCACAO,esforços restritos,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
LWAT_1_Escritura-Escritura_20240304_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
RNVA_1_Escritura-Escritura_20210401_000.pdf,REGIME_DE_COLOCACAO,esforços restritos,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
STCL_1_Escritura-Escritura_20250221_000.pdf,REGIME_DE_COLOCACAO,garantia firme,Sonar,pro_regime_colocacao,topics,prompt_geral_conhecimento_por_topic,False
ANDA_1_Escritura-Escritura_20210315_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"juros remuneratórios prefixados correspondentes a 5,00% ao ano, base 252 Dias úteis",Sonar,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,False
BRKM_17_Escritura-Escritura_20220822_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% da Taxa DI + 1,75% a.a., base 252 dias úteis",Sonar,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,False
CHMB11_Escritura-Escritura_20230309_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% da Taxa DI + 3,17% a.a., base 252 dias úteis",Sonar,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,False
ELKZ12_Escritura_20180614_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,"100% da Taxa DI + 2,50% a.a., base 252 dias úteis",Sonar,pro_taxa_juros,topics,prompt_geral_conhecimento_por_topic,False
